WEATHER_TIME,CITY_ID,CITY_NAME,COUNTRY,CITY_LATITUDE,CITY_LONGITUDE,CLOUDS,HUMIDITY,MIN_TEMP,MAX_TEMP,WEATHER,WEATHER_DESC,WIND_DEG,WIND_SPEED
2018-09-12T23:03:19.000Z,5128581,New York,US,40.714272,40.714272,90,93,295.35,297.35,Rain,moderate rain,102.513,2.31
2018-09-16T20:06:44.000Z,5128581,New York,US,40.714272,40.714272,20,64,298.75,303.15,Clouds,few clouds,170,2.01
2018-09-16T20:06:44.000Z,5128581,New York,US,40.714272,40.714272,20,64,298.75,303.15,Clouds,few clouds,170,2.01
2018-09-19T02:05:56.000Z,5128581,New York,US,40.714272,40.714272,1,93,292.55,296.45,Fog,fog,294.501,1.17
2018-09-19T02:05:56.000Z,5128581,New York,US,40.714272,40.714272,1,93,292.55,296.45,Fog,fog,294.501,1.17
2018-09-22T12:13:05.000Z,5128581,New York,US,40.714272,40.714272,1,61,292.05,296.45,Clear,sky is clear,290,3.6
2018-09-22T13:13:49.000Z,5128581,New York,US,40.714272,40.714272,1,59,292.15,295.95,Clear,sky is clear,0,2.6
2018-09-25T04:02:28.000Z,5128581,New York,US,40.714272,40.714272,90,69,287.05,290.35,Rain,light rain,70,3.1
2018-09-25T04:02:28.000Z,5128581,New York,US,40.714272,40.714272,90,69,287.05,290.35,Rain,light rain,70,3.1
2018-09-30T03:02:38.000Z,5128581,New York,US,40.714272,40.714272,1,62,283.75,292.05,Clear,sky is clear,329,3.12
2018-09-30T04:05:51.000Z,5128581,New York,US,40.714272,40.714272,1,62,283.75,291.45,Clear,sky is clear,329,3.12
2018-10-02T01:02:43.000Z,5128581,New York,US,40.714272,40.714272,40,84,290.95,296.45,Mist,mist,238.51,1.34
2018-10-02T02:06:00.000Z,5128581,New York,US,40.714272,40.714272,75,81,290.15,295.95,Fog,fog,245.501,1.61
2018-10-05T04:06:05.000Z,5128581,New York,US,40.714272,40.714272,1,87,292.05,296.45,Fog,fog,300,1.5
2018-10-05T05:06:16.000Z,5128581,New York,US,40.714272,40.714272,20,84,292.05,296.45,Mist,mist,330,3.6
2018-10-07T15:03:26.000Z,5128581,New York,US,40.714272,40.714272,90,90,294.85,295.95,Mist,mist,228.002,2.71
2018-10-07T15:03:26.000Z,5128581,New York,US,40.714272,40.714272,90,90,294.85,295.95,Mist,mist,228.002,2.71
2018-10-11T10:03:05.000Z,5128581,New York,US,40.714272,40.714272,90,90,294.25,296.45,Mist,mist,250,2.1
2018-10-12T10:07:51.000Z,5128581,New York,US,40.714272,40.714272,75,92,287.05,289.85,Rain,moderate rain,330,3.6
2018-10-12T05:05:47.000Z,5128581,New York,US,40.714272,40.714272,90,86,292.05,294.85,Rain,heavy intensity rain,340,4.6
2018-10-12T05:05:47.000Z,5128581,New York,US,40.714272,40.714272,90,86,292.05,294.85,Rain,heavy intensity rain,340,4.6
2018-10-07T22:02:34.000Z,5128581,New York,US,40.714272,40.714272,75,71,297.05,300.35,Clouds,broken clouds,210,1.5
2018-10-07T22:02:34.000Z,5128581,New York,US,40.714272,40.714272,75,71,297.05,300.35,Clouds,broken clouds,210,1.5
2019-03-16T20:05:00.000Z,5128581,New York,US,40.714272,40.714272,75,27,281.15,284.15,Clouds,broken clouds,0,2.1
2019-03-16T20:05:00.000Z,5128581,New York,US,40.714272,40.714272,75,27,281.15,284.15,Clouds,broken clouds,0,2.1
2019-03-17T15:05:43.000Z,5128581,New York,US,40.714272,40.714272,75,40,274.15,276.15,Clouds,broken clouds,290,5.7
2019-03-17T15:05:43.000Z,5128581,New York,US,40.714272,40.714272,75,40,274.15,276.15,Clouds,broken clouds,290,5.7
2019-02-19T15:05:19.000Z,5128581,New York,US,40.714272,40.714272,75,39,269.15,271.15,Snow,light snow,310,6.2
2018-10-11T10:03:05.000Z,5128581,New York,US,40.714272,40.714272,90,90,294.25,296.45,Mist,mist,250,2.1
2018-10-14T04:02:23.000Z,5128581,New York,US,40.714272,40.714272,1,68,278.15,283.15,Clear,sky is clear,301.504,2.41
2018-10-14T05:05:44.000Z,5128581,New York,US,40.714272,40.714272,1,74,277.55,283.15,Mist,mist,292.505,2.51
2018-10-15T01:06:19.000Z,5128581,New York,US,40.714272,40.714272,20,59,283.15,287.55,Clouds,few clouds,245.504,2.76
2018-11-19T07:03:26.000Z,5128581,New York,US,40.714272,40.714272,24,99,277.394,277.394,Clouds,few clouds,219.001,2.56
2018-11-19T08:07:45.000Z,5128581,New York,US,40.714272,40.714272,12,100,277.332,277.332,Clouds,few clouds,210.001,2.75
2018-11-26T23:07:59.000Z,5128581,New York,US,40.714272,40.714272,90,93,280.95,284.15,Rain,heavy intensity rain,118.002,5.97
2018-11-27T00:02:37.000Z,5128581,New York,US,40.714272,40.714272,90,100,281.45,283.15,Rain,heavy intensity rain,70,8.7
2018-10-05T14:08:17.000Z,5128581,New York,US,40.714272,40.714272,20,69,289.15,291.45,Clouds,few clouds,0,2.6
2018-10-05T15:02:38.000Z,5128581,New York,US,40.714272,40.714272,20,65,289.15,292.55,Clouds,few clouds,0,2.6
2018-10-05T22:04:10.000Z,5128581,New York,US,40.714272,40.714272,75,67,290.35,293.75,Clouds,broken clouds,61.5002,1.76
2018-10-05T23:06:29.000Z,5128581,New York,US,40.714272,40.714272,20,69,288.15,293.15,Rain,light rain,0,1.5
2019-02-19T15:05:19.000Z,5128581,New York,US,40.714272,40.714272,75,39,269.15,271.15,Snow,light snow,310,6.2
2019-04-26T12:01:45.000Z,5128581,New York,US,40.714272,40.714272,90,87,283.15,286.15,Rain,light rain,90,3.6
2019-04-26T13:01:46.000Z,5128581,New York,US,40.714272,40.714272,90,87,283.15,287.15,Rain,light rain,70,4.1
2019-04-26T13:01:46.000Z,5128581,New York,US,40.714272,40.714272,90,87,283.15,287.15,Rain,light rain,70,4.1
2019-03-23T02:05:05.000Z,5128581,New York,US,40.714272,40.714272,20,56,276.48,279.82,Clouds,few clouds,270,7.7
2019-03-23T03:03:02.000Z,5128581,New York,US,40.714272,40.714272,75,60,276.48,279.15,Clouds,broken clouds,280,10.8
2019-03-02T16:05:41.000Z,5128581,New York,US,40.714272,40.714272,90,74,274.15,275.15,Rain,light rain,15.0025,3.4
2017-12-25T19:02:39.000Z,5128581,New York,US,40.714272,40.714272,75,37,274.15,276.15,Clouds,broken clouds,270,8.2
2017-12-25T20:05:26.000Z,5128581,New York,US,40.714272,40.714272,40,40,273.15,275.15,Clouds,scattered clouds,275.003,6.99
2017-12-25T21:02:31.000Z,5128581,New York,US,40.714272,40.714272,20,37,273.15,275.15,Clouds,few clouds,280,6.7
2017-12-04T23:05:21.000Z,5128581,New York,US,40.714272,40.714272,20,70,277.15,282.15,Clouds,few clouds,0,2.6
2018-10-09T01:02:41.000Z,5128581,New York,US,40.714272,40.714272,90,90,290.35,292.55,Mist,mist,109.515,3.26
2018-10-09T02:05:51.000Z,5128581,New York,US,40.714272,40.714272,90,90,289.85,292.55,Rain,light rain,0,1.5
2018-10-12T12:09:02.000Z,5128581,New York,US,40.714272,40.714272,90,66,286.45,289.25,Rain,light rain,337.5,6.61
2018-10-12T12:09:02.000Z,5128581,New York,US,40.714272,40.714272,90,66,286.45,289.25,Rain,light rain,337.5,6.61
2018-10-16T20:05:31.000Z,5128581,New York,US,40.714272,40.714272,1,54,285.15,287.15,Clear,sky is clear,256.501,3.31
2018-10-16T21:05:55.000Z,5128581,New York,US,40.714272,40.714272,1,54,285.15,286.15,Clear,sky is clear,256.501,3.31
2018-10-13T19:07:13.000Z,5128581,New York,US,40.714272,40.714272,1,58,284.85,287.55,Clear,sky is clear,290.003,3.82
2018-10-13T20:02:46.000Z,5128581,New York,US,40.714272,40.714272,90,61,285.35,287.55,Clouds,overcast clouds,299.5,3.66
2018-10-23T02:06:05.000Z,5128581,New York,US,40.714272,40.714272,1,61,275.15,283.15,Clear,sky is clear,212,2.81
2017-12-05T00:06:07.000Z,5128581,New York,US,40.714272,40.714272,75,70,278.15,283.15,Clouds,broken clouds,160,1.5
2017-12-31T03:02:41.000Z,5128581,New York,US,40.714272,40.714272,90,73,263.15,268.15,Haze,haze,0,2.6
2017-12-31T04:05:25.000Z,5128581,New York,US,40.714272,40.714272,75,67,265.15,267.15,Mist,mist,280,4.1
2018-01-08T12:05:32.000Z,5128581,New York,US,40.714272,40.714272,20,57,264.15,266.15,Clouds,few clouds,220,3.6
2018-01-08T13:02:30.000Z,5128581,New York,US,40.714272,40.714272,40,53,264.15,267.15,Clouds,scattered clouds,0,2.1
2018-10-23T03:02:32.000Z,5128581,New York,US,40.714272,40.714272,1,61,275.15,282.15,Clear,sky is clear,212,2.81
2018-10-23T20:06:57.000Z,5128581,New York,US,40.714272,40.714272,1,39,289.15,292.15,Clear,sky is clear,250.503,4.42
2018-10-23T21:07:06.000Z,5128581,New York,US,40.714272,40.714272,75,39,289.15,291.15,Clouds,broken clouds,250.503,4.42
2018-10-29T04:02:26.000Z,5128581,New York,US,40.714272,40.714272,90,81,281.15,284.15,Rain,moderate rain,223.005,2.77
2018-10-29T05:06:15.000Z,5128581,New York,US,40.714272,40.714272,90,93,281.15,283.15,Rain,moderate rain,202.505,2.6
2018-01-17T16:05:24.000Z,5128581,New York,US,40.714272,40.714272,90,86,273.15,275.15,Snow,light snow,300,2.6
2018-01-17T17:05:26.000Z,5128581,New York,US,40.714272,40.714272,90,86,272.15,275.15,Snow,light snow,0,2.1
2018-01-14T02:03:13.000Z,5128581,New York,US,40.714272,40.714272,1,53,266.15,269.15,Clear,sky is clear,0,2.6
2018-01-14T03:05:09.000Z,5128581,New York,US,40.714272,40.714272,1,44,265.15,268.15,Clear,sky is clear,0,1.5
2018-11-01T07:08:21.000Z,5128581,New York,US,40.714272,40.714272,1,72,283.75,288.15,Clear,sky is clear,231.001,3.72
2018-11-01T07:08:21.000Z,5128581,New York,US,40.714272,40.714272,1,72,283.75,288.15,Clear,sky is clear,231.001,3.72
2018-11-04T14:03:25.000Z,5128581,New York,US,40.714272,40.714272,1,53,280.35,282.55,Clear,sky is clear,347.007,1.96
2018-11-04T14:03:25.000Z,5128581,New York,US,40.714272,40.714272,1,53,280.35,282.55,Clear,sky is clear,347.007,1.96
2018-11-06T13:11:37.000Z,5128581,New York,US,40.714272,40.714272,90,100,282.05,285.15,Rain,light rain,46,1.42
2018-01-24T04:02:20.000Z,5128581,New York,US,40.714272,40.714272,1,52,279.15,281.15,Clear,sky is clear,0,2.6
2018-01-24T05:04:36.000Z,5128581,New York,US,40.714272,40.714272,1,52,278.15,280.15,Clear,sky is clear,280,4.6
2018-01-24T12:05:22.000Z,5128581,New York,US,40.714272,40.714272,90,52,277.15,280.15,Clouds,overcast clouds,290,4.1
2018-01-24T14:02:28.000Z,5128581,New York,US,40.714272,40.714272,90,52,276.15,279.15,Clouds,overcast clouds,310,5.7
2018-02-01T04:02:50.000Z,5128581,New York,US,40.714272,40.714272,1,54,271.15,273.15,Clear,sky is clear,226.01,4.22
2018-11-06T14:03:33.000Z,5128581,New York,US,40.714272,40.714272,90,96,282.55,285.15,Mist,mist,138,2.97
2018-11-08T10:03:38.000Z,5128581,New York,US,40.714272,40.714272,1,58,279.25,284.25,Clear,sky is clear,315.008,3.36
2018-11-08T11:08:29.000Z,5128581,New York,US,40.714272,40.714272,1,57,278.15,283.15,Clear,sky is clear,317.001,2.86
2018-11-09T01:02:47.000Z,5128581,New York,US,40.714272,40.714272,1,47,279.25,283.15,Clear,sky is clear,307.007,1.42
2018-02-01T05:04:54.000Z,5128581,New York,US,40.714272,40.714272,40,54,271.15,273.15,Clouds,scattered clouds,227.001,3.4
2018-02-07T07:02:37.000Z,5128581,New York,US,40.714272,40.714272,1,63,267.15,272.15,Clear,sky is clear,60,4.1
2018-02-07T08:06:16.000Z,5128581,New York,US,40.714272,40.714272,1,68,267.15,273.15,Clear,sky is clear,60,4.6
2018-02-13T21:02:57.000Z,5128581,New York,US,40.714272,40.714272,1,34,273.15,276.15,Clear,sky is clear,144.504,1.66
2018-11-09T01:02:47.000Z,5128581,New York,US,40.714272,40.714272,1,47,279.25,283.15,Clear,sky is clear,307.007,1.42
2018-11-14T14:02:53.000Z,5128581,New York,US,40.714272,40.714272,1,45,274.25,276.45,Clear,sky is clear,340,7.2
2018-11-14T14:02:53.000Z,5128581,New York,US,40.714272,40.714272,1,45,274.25,276.45,Clear,sky is clear,340,7.2
2018-11-17T12:06:03.000Z,5128581,New York,US,40.714272,40.714272,90,71,276.45,278.15,Clouds,overcast clouds,257.508,4.38
2018-11-29T19:03:09.000Z,5128581,New York,US,40.714272,40.714272,40,46,278.75,282.05,Clouds,scattered clouds,315,5.66
2018-11-29T20:08:58.000Z,5128581,New York,US,40.714272,40.714272,75,46,278.75,281.45,Rain,light rain,316.501,5.01
2018-12-06T04:06:40.000Z,5128581,New York,US,40.714272,40.714272,1,47,267.15,275.35,Clear,sky is clear,321.503,2.76
2018-12-06T04:06:40.000Z,5128581,New York,US,40.714272,40.714272,1,47,267.15,275.35,Clear,sky is clear,321.503,2.76
2019-03-02T17:02:22.000Z,5128581,New York,US,40.714272,40.714272,90,74,274.15,276.15,Clouds,overcast clouds,356.504,2.02
2019-03-03T12:05:43.000Z,5128581,New York,US,40.714272,40.714272,1,55,273.15,276.15,Snow,heavy snow,325.002,2.96
2019-03-03T13:02:23.000Z,5128581,New York,US,40.714272,40.714272,75,55,274.15,276.15,Snow,heavy snow,360,3.6
2019-06-14T06:02:32.000Z,5128581,New York,US,40.714272,40.714272,90,93,287.59,290.15,Rain,moderate rain,220,3.6
2019-06-14T07:01:58.000Z,5128581,New York,US,40.714272,40.714272,75,93,287.59,289.82,Rain,light rain,220,2.1
2019-06-05T07:01:57.000Z,5128581,New York,US,40.714272,40.714272,75,59,288.71,292.15,Clouds,broken clouds,210,5.1
2019-06-05T07:01:57.000Z,5128581,New York,US,40.714272,40.714272,75,59,288.71,292.15,Clouds,broken clouds,210,5.1
2019-06-05T08:02:09.000Z,5128581,New York,US,40.714272,40.714272,90,63,288.71,292.15,Clouds,overcast clouds,230,6.2
2019-05-23T23:02:01.000Z,5128581,New York,US,40.714272,40.714272,1,82,291.48,294.26,Rain,light rain,220,3.1
2019-05-24T00:02:10.000Z,5128581,New York,US,40.714272,40.714272,40,77,291.15,294.15,Rain,light rain,170,4.6
2019-05-09T15:05:53.000Z,5128581,New York,US,40.714272,40.714272,90,54,284.82,287.59,Clouds,overcast clouds,100,5.1
2019-05-09T16:06:41.000Z,5128581,New York,US,40.714272,40.714272,90,58,285.37,288.71,Clouds,overcast clouds,0,2.1
2018-11-17T13:11:41.000Z,5128581,New York,US,40.714272,40.714272,40,71,276.45,278.75,Clouds,scattered clouds,270,2.6
2018-11-19T10:05:46.000Z,5128581,New York,US,40.714272,40.714272,90,92,273.75,278.75,Clouds,overcast clouds,210.001,2.75
2018-11-19T10:05:46.000Z,5128581,New York,US,40.714272,40.714272,90,92,273.75,278.75,Clouds,overcast clouds,210.001,2.75
2018-11-24T06:09:26.000Z,5128581,New York,US,40.714272,40.714272,1,92,266.15,273.15,Clear,sky is clear,217.505,1.77
2018-11-24T06:09:26.000Z,5128581,New York,US,40.714272,40.714272,1,92,266.15,273.15,Clear,sky is clear,217.505,1.77
2018-10-15T02:03:18.000Z,5128581,New York,US,40.714272,40.714272,75,64,280.95,287.05,Clouds,broken clouds,235.503,2.26
2018-10-18T20:06:47.000Z,5128581,New York,US,40.714272,40.714272,1,31,283.15,284.15,Clear,sky is clear,300.001,4.39
2018-10-18T21:03:01.000Z,5128581,New York,US,40.714272,40.714272,1,29,282.15,284.15,Clear,sky is clear,300.001,4.39
2018-10-21T01:02:40.000Z,5128581,New York,US,40.714272,40.714272,40,58,280.15,287.15,Clouds,scattered clouds,257.013,4.12
2018-10-21T02:06:47.000Z,5128581,New York,US,40.714272,40.714272,40,66,281.15,287.15,Clouds,scattered clouds,266.501,3.66
2019-04-17T13:02:06.000Z,5128581,New York,US,40.714272,40.714272,90,40,282.04,284.26,Clouds,overcast clouds,0,2.1
2019-04-17T13:02:06.000Z,5128581,New York,US,40.714272,40.714272,90,40,282.04,284.26,Clouds,overcast clouds,0,2.1
2019-04-17T14:02:47.000Z,5128581,New York,US,40.714272,40.714272,90,34,283.15,285.37,Clouds,overcast clouds,0,2.6
2019-04-02T16:05:48.000Z,5128581,New York,US,40.714272,40.714272,20,34,280.15,283.15,Clouds,few clouds,140,6.7
2019-04-02T16:05:48.000Z,5128581,New York,US,40.714272,40.714272,20,34,280.15,283.15,Clouds,few clouds,140,6.7
2019-04-02T17:05:38.000Z,5128581,New York,US,40.714272,40.714272,75,34,280.93,284.26,Clouds,broken clouds,130,5.1
2019-03-10T10:04:35.000Z,5128581,New York,US,40.714272,40.714272,90,98,274.15,276.15,Rain,moderate rain,105.002,5.26
2019-03-10T11:05:19.000Z,5128581,New York,US,40.714272,40.714272,90,93,274.15,275.15,Rain,moderate rain,111.504,7.18
2019-03-08T03:05:11.000Z,5128581,New York,US,40.714272,40.714272,1,42,268.15,272.15,Clear,sky is clear,289.502,2.21
2019-03-08T03:05:11.000Z,5128581,New York,US,40.714272,40.714272,1,42,268.15,272.15,Clear,sky is clear,289.502,2.21
2019-06-12T18:02:46.000Z,5128581,New York,US,40.714272,40.714272,75,40,294.15,298.71,Clouds,broken clouds,170,4.6
2019-06-12T19:02:01.000Z,5128581,New York,US,40.714272,40.714272,75,40,294.26,298.71,Clouds,broken clouds,150,6.7
2019-05-30T14:01:53.000Z,5128581,New York,US,40.714272,40.714272,90,87,288.15,289.82,Mist,mist,269.258,1.78
2019-05-30T15:01:51.000Z,5128581,New York,US,40.714272,40.714272,90,100,288.15,290.93,Mist,mist,80,2.6
2019-04-11T21:01:53.000Z,5128581,New York,US,40.714272,40.714272,90,25,281.48,285.93,Clouds,overcast clouds,150,2.1
2019-04-11T21:01:53.000Z,5128581,New York,US,40.714272,40.714272,90,25,281.48,285.93,Clouds,overcast clouds,150,2.1
2019-04-11T22:01:46.000Z,5128581,New York,US,40.714272,40.714272,90,30,280.93,285.37,Rain,light rain,190,4.6
2019-05-25T12:01:57.000Z,5128581,New York,US,40.714272,40.714272,1,82,285.93,289.26,Clear,clear sky,230,2.6
2019-05-25T13:01:53.000Z,5128581,New York,US,40.714272,40.714272,1,77,287.59,290.93,Clear,clear sky,240,2.6
2019-05-25T13:01:53.000Z,5128581,New York,US,40.714272,40.714272,1,77,287.59,290.93,Clear,clear sky,240,2.6
2019-05-28T06:02:12.000Z,5128581,New York,US,40.714272,40.714272,1,64,288.15,294.26,Clear,clear sky,28.971,1.99
2019-05-28T07:02:03.000Z,5128581,New York,US,40.714272,40.714272,1,49,287.59,294.26,Clear,clear sky,70,1.5
2019-01-19T12:03:18.000Z,5128581,New York,US,40.714272,40.714272,40,58,268.15,274.25,Mist,mist,360,2.6
2019-01-19T13:11:42.000Z,5128581,New York,US,40.714272,40.714272,1,60,268.75,274.25,Mist,mist,348.002,2.66
2019-06-17T03:01:58.000Z,5128581,New York,US,40.714272,40.714272,90,88,293.71,297.15,Clouds,overcast clouds,240,3.1
2019-06-17T04:01:56.000Z,5128581,New York,US,40.714272,40.714272,90,88,293.71,296.48,Clouds,overcast clouds,230,3.6
2019-06-17T04:01:56.000Z,5128581,New York,US,40.714272,40.714272,90,88,293.71,296.48,Clouds,overcast clouds,230,3.6
2019-05-03T22:01:54.000Z,5128581,New York,US,40.714272,40.714272,90,87,284.82,287.59,Haze,haze,0,1.5
2019-05-03T23:01:51.000Z,5128581,New York,US,40.714272,40.714272,90,93,283.71,287.59,Mist,mist,160,1.5
2019-06-11T13:02:01.000Z,5128581,New York,US,40.714272,40.714272,75,72,289.26,292.15,Rain,light rain,310,8.2
2019-06-11T14:02:13.000Z,5128581,New York,US,40.714272,40.714272,75,63,289.82,293.15,Clouds,broken clouds,330,8.2
2019-06-11T05:02:05.000Z,5128581,New York,US,40.714272,40.714272,90,94,292.04,294.82,Rain,light rain,0,1.5
2019-06-11T06:02:46.000Z,5128581,New York,US,40.714272,40.714272,90,94,292.04,294.82,Rain,light rain,100,2.1
2019-05-23T01:02:01.000Z,5128581,New York,US,40.714272,40.714272,1,37,289.82,295.15,Clear,clear sky,190,4.1
2019-05-23T02:01:55.000Z,5128581,New York,US,40.714272,40.714272,1,48,288.71,294.15,Clear,clear sky,250,2.1
2019-05-03T16:01:52.000Z,5128581,New York,US,40.714272,40.714272,90,81,283.15,285.37,Haze,haze,0,1.5
2019-05-03T17:01:58.000Z,5128581,New York,US,40.714272,40.714272,90,81,283.71,285.93,Haze,haze,160.794,2.33
2016-07-10T11:04:00.000Z,5128581,New York,US,40.714272,40.714272,90,93,290.37,293.71,Fog,fog,248.503,1.44
2018-10-22T09:08:03.000Z,5128581,New York,US,40.714272,40.714272,1,64,272.15,277.15,Clear,sky is clear,281.003,3.37
2018-10-22T10:03:06.000Z,5128581,New York,US,40.714272,40.714272,1,64,271.15,277.15,Clear,sky is clear,281.003,3.37
2018-10-25T04:02:29.000Z,5128581,New York,US,40.714272,40.714272,1,65,278.15,281.15,Clear,sky is clear,333.504,4.33
2018-10-25T04:02:29.000Z,5128581,New York,US,40.714272,40.714272,1,65,278.15,281.15,Clear,sky is clear,333.504,4.33
2016-07-08T15:27:23.000Z,5128581,New York,US,40.714272,40.714272,40,55,298.71,305.37,Rain,light rain,0,1.5
2016-07-06T13:05:27.000Z,5128581,New York,US,40.714272,40.714272,1,69,295.15,303.65,Clear,sky is clear,310,2.1
2016-07-06T18:28:37.000Z,5128581,New York,US,40.714272,40.714272,75,36,303.71,307.59,Clouds,broken clouds,230,4.1
2016-07-08T10:03:06.000Z,5128581,New York,US,40.714272,40.714272,1,88,292.15,298.65,Rain,light rain,308.5,2.62
2016-11-19T02:02:15.000Z,5128581,New York,US,40.714272,40.714272,20,54,279.15,289.15,Clouds,few clouds,10,2.1
2018-10-26T22:05:55.000Z,5128581,New York,US,40.714272,40.714272,90,70,280.15,283.15,Clouds,overcast clouds,120.505,1.38
2018-10-26T23:06:12.000Z,5128581,New York,US,40.714272,40.714272,90,66,280.15,283.15,Clouds,overcast clouds,106.003,3.12
2018-10-30T01:03:00.000Z,5128581,New York,US,40.714272,40.714272,90,63,282.05,285.35,Rain,light rain,284,4.47
2018-10-30T02:06:28.000Z,5128581,New York,US,40.714272,40.714272,75,63,279.25,283.75,Clouds,broken clouds,281.5,3.97
2018-11-01T09:07:57.000Z,5128581,New York,US,40.714272,40.714272,90,75,284.25,288.75,Clouds,overcast clouds,221.504,2.56
2016-11-20T21:11:18.000Z,5128581,New York,US,40.714272,40.714272,1,43,275.15,279.15,Clear,sky is clear,283.501,8.01
2016-09-01T20:30:07.000Z,5128581,New York,US,40.714272,40.714272,90,94,295.15,300.15,Rain,heavy intensity rain,70,3.1
2016-09-07T00:31:13.000Z,5128581,New York,US,40.714272,40.714272,75,61,295.15,300.15,Clouds,broken clouds,20,8.2
2016-09-05T00:28:56.000Z,5128581,New York,US,40.714272,40.714272,40,44,290.93,298.15,Clouds,scattered clouds,50,3.1
2018-10-19T14:08:05.000Z,5128581,New York,US,40.714272,40.714272,1,57,280.15,284.15,Clear,sky is clear,253,3.42
2018-10-19T15:02:44.000Z,5128581,New York,US,40.714272,40.714272,1,53,282.15,286.15,Clear,sky is clear,253,3.42
2018-10-21T23:06:40.000Z,5128581,New York,US,40.714272,40.714272,1,45,277.15,280.15,Clear,sky is clear,317.506,5.26
2018-10-22T00:07:56.000Z,5128581,New York,US,40.714272,40.714272,1,48,276.15,280.15,Clear,sky is clear,317.506,5.26
2018-11-29T03:02:38.000Z,5128581,New York,US,40.714272,40.714272,90,54,276.45,278.75,Clouds,overcast clouds,305.502,6.5
2018-11-29T04:06:46.000Z,5128581,New York,US,40.714272,40.714272,90,54,275.95,278.75,Clouds,overcast clouds,305.502,6.5
2018-12-03T02:06:40.000Z,5128581,New York,US,40.714272,40.714272,90,96,283.15,287.55,Rain,light rain,266.503,2.05
2018-12-03T03:03:03.000Z,5128581,New York,US,40.714272,40.714272,90,100,283.15,285.95,Rain,light rain,210,2.1
2018-11-01T09:07:57.000Z,5128581,New York,US,40.714272,40.714272,90,75,284.25,288.75,Clouds,overcast clouds,221.504,2.56
2018-11-03T01:07:36.000Z,5128581,New York,US,40.714272,40.714272,90,93,289.85,292.15,Rain,light rain,150,3.1
2018-11-03T01:07:36.000Z,5128581,New York,US,40.714272,40.714272,90,93,289.85,292.15,Rain,light rain,150,3.1
2018-11-09T18:02:46.000Z,5128581,New York,US,40.714272,40.714272,90,63,280.15,284.25,Rain,light rain,120,6.2
2018-11-09T18:02:46.000Z,5128581,New York,US,40.714272,40.714272,90,63,280.15,284.25,Rain,light rain,120,6.2
2018-02-13T22:05:26.000Z,5128581,New York,US,40.714272,40.714272,1,43,273.15,275.15,Clear,sky is clear,0,2.6
2018-02-12T18:05:27.000Z,5128581,New York,US,40.714272,40.714272,40,48,276.15,279.15,Clouds,scattered clouds,0,2.1
2018-02-12T19:02:27.000Z,5128581,New York,US,40.714272,40.714272,1,44,277.15,280.15,Clear,sky is clear,0,3.1
2018-02-13T02:05:09.000Z,5128581,New York,US,40.714272,40.714272,1,29,273.15,276.15,Clear,sky is clear,328.002,4.29
2018-12-10T06:08:29.000Z,5128581,New York,US,40.714272,40.714272,1,55,266.15,273.75,Clear,sky is clear,335.501,2.81
2018-12-10T06:08:29.000Z,5128581,New York,US,40.714272,40.714272,1,55,266.15,273.75,Clear,sky is clear,335.501,2.81
2018-12-14T17:11:00.000Z,5128581,New York,US,40.714272,40.714272,90,70,279.85,283.15,Clouds,overcast clouds,154.01,3.17
2018-12-14T17:11:00.000Z,5128581,New York,US,40.714272,40.714272,90,70,279.85,283.15,Clouds,overcast clouds,154.01,3.17
2018-12-17T10:02:59.000Z,5128581,New York,US,40.714272,40.714272,90,85,275.35,277.55,Rain,light rain,332.002,4.06
2016-09-04T01:29:01.000Z,5128581,New York,US,40.714272,40.714272,20,60,288.15,295.15,Clouds,few clouds,70,4.1
2016-08-14T16:31:50.000Z,5128581,New York,US,40.714272,40.714272,0,50,305.93,307.59,Clear,Sky is Clear,239.001,2.98
2016-08-14T12:33:02.000Z,5128581,New York,US,40.714272,40.714272,0,63,299.82,303.71,Clear,Sky is Clear,224.502,3.27
2016-08-13T05:17:50.000Z,5128581,New York,US,40.714272,40.714272,24,72,295.93,303.15,Rain,light rain,221.01,3.16
2016-08-09T22:02:54.000Z,5128581,New York,US,40.714272,40.714272,0,43,302.325,302.325,Clear,Sky is Clear,172.006,3.71
2018-12-11T04:02:23.000Z,5128581,New York,US,40.714272,40.714272,1,51,266.15,275.95,Clear,sky is clear,10,3.6
2018-12-11T04:02:23.000Z,5128581,New York,US,40.714272,40.714272,1,51,266.15,275.95,Clear,sky is clear,10,3.6
2018-12-13T19:03:36.000Z,5128581,New York,US,40.714272,40.714272,90,85,272.05,277.05,Rain,light rain,110.509,2.41
2018-12-13T20:07:54.000Z,5128581,New York,US,40.714272,40.714272,90,89,271.45,277.15,Rain,light rain,77.004,2.31
2018-12-16T12:03:32.000Z,5128581,New York,US,40.714272,40.714272,90,92,275.95,278.75,Rain,heavy intensity rain,64.5058,7.5
2018-10-26T07:02:41.000Z,5128581,New York,US,40.714272,40.714272,1,64,272.15,279.15,Clear,sky is clear,338.001,3.02
2018-10-26T07:02:41.000Z,5128581,New York,US,40.714272,40.714272,1,64,272.15,279.15,Clear,sky is clear,338.001,3.02
2018-10-28T23:06:26.000Z,5128581,New York,US,40.714272,40.714272,90,71,282.15,285.15,Clouds,overcast clouds,244.001,3.91
2018-10-29T00:02:36.000Z,5128581,New York,US,40.714272,40.714272,90,71,281.15,285.15,Clouds,overcast clouds,244.001,3.91
